node,in_degree,out_degree,betweenness,bridging_coef,bridging_centrality,cascade_number
R_EX_salcn_e,0,0,0.0,0.0,0.0,0
R_EX_gly_glu__L_e,0,0,0.0,0.0,0.0,0
R_EX_sbt__D_e,0,0,0.0,0.0,0.0,0
R_EX_ser__D_e,0,0,0.0,0.0,0.0,0
R_EX_citr__L_e,0,0,0.0,0.0,0.0,0
R_EX_cmp_e,0,0,0.0,0.0,0.0,0
R_EX_ser__L_e,0,0,0.0,0.0,0.0,0
R_EX_gly_met__L_e,0,0,0.0,0.0,0.0,0
R_EX_so4_e,0,0,0.0,0.0,0.0,0
R_EX_spmd_e,0,0,0.0,0.0,0.0,0
R_EX_co2_e,0,0,0.0,0.0,0.0,0
R_EX_cobalt2_e,0,0,0.0,0.0,0.0,0
R_EX_crn_e,0,0,0.0,0.0,0.0,0
R_EX_cro4_e,1,0,0.0,121.0,0.0,0
R_EX_srb__L_e,0,0,0.0,0.0,0.0,0
R_EX_starch_e,0,0,0.0,0.0,0.0,0
R_EX_subtilisin_e,0,0,0.0,0.0,0.0,0
R_EX_succ_e,0,0,0.0,0.0,0.0,0
R_EX_sucr_e,0,0,0.0,0.0,0.0,0
R_EX_gly_pro__L_e,0,0,0.0,0.0,0.0,0
R_EX_sula_e,0,0,0.0,0.0,0.0,0
R_EX_taur_e,0,0,0.0,0.0,0.0,0
R_EX_glyb_e,0,0,0.0,0.0,0.0,0
R_EX_thiog_e,0,0,0.0,0.0,0.0,0
R_EX_glyc3p_e,0,0,0.0,0.0,0.0,0
R_EX_glyc_e,1,0,0.0,5.0,0.0,0
R_EX_glyclt_e,0,0,0.0,0.0,0.0,0
R_EX_glycogen_e,0,0,0.0,0.0,0.0,0
R_EX_gmp_e,0,0,0.0,0.0,0.0,0
R_EX_gsn_e,0,0,0.0,0.0,0.0,0
R_EX_thr__L_e,0,0,0.0,0.0,0.0,0
R_EX_gthox_e,1,0,0.0,9.0,0.0,0
R_EX_thym_e,0,0,0.0,0.0,0.0,0
R_EX_gthrd_e,0,0,0.0,0.0,0.0,0
R_EX_thymd_e,0,0,0.0,0.0,0.0,0
R_EX_gua_e,0,0,0.0,0.0,0.0,0
R_EX_tmp_e,0,0,0.0,0.0,0.0,0
R_EX_tre_e,0,0,0.0,0.0,0.0,0
R_EX_trp__L_e,0,0,0.0,0.0,0.0,0
R_EX_h2o2_e,0,0,0.0,0.0,0.0,0
R_EX_tyr__L_e,0,0,0.0,0.0,0.0,0
R_EX_h2o_e,1,0,0.0,9.0,0.0,0
R_EX_ump_e,0,0,0.0,0.0,0.0,0
R_EX_ura_e,0,0,0.0,0.0,0.0,0
R_3UMPt6,6,115,3.861684100326505e-06,0.04082296841247987,1.5764540804660466e-07,0
R_EX_h_e,6,0,0.0,22.243487691132874,0.0,0
R_5MTRt2,6,115,1.1265054593393067e-05,0.041087598152715586,4.628540363017372e-07,0
R_6PGCt6,6,115,8.761718411678846e-06,0.040462805497937106,3.545237079194556e-07,0
R_EX_urate_e,0,0,0.0,0.0,0.0,0
R_2HXMPt6,6,114,3.327068373557055e-06,0.04317511153222397,1.4364654810366084e-07,0
R_EX_hexs_e,0,0,0.0,0.0,0.0,0
R_2PGLYCt6,6,115,3.861684100326505e-06,0.04076763548610696,1.5743172976460584e-07,0
R_2PGt6,6,116,0.0012851217348759899,0.015468667928536819,1.987912136454182e-05,2
R_3AMPt6,6,115,3.861684100326505e-06,0.04078641766149615,1.5750426059267583e-07,0
R_3CMPt6,6,115,3.861684100326505e-06,0.04084075505886489,1.5771409445614784e-07,0
R_EX_urea_e,0,0,0.0,0.0,0.0,0
R_EX_uri_e,0,0,0.0,0.0,0.0,0
R_EX_val__L_e,0,0,0.0,0.0,0.0,0
R_EX_xan_e,0,0,0.0,0.0,0.0,0
R_EX_xtsn_e,0,0,0.0,0.0,0.0,0
R_EX_xyl__D_e,0,0,0.0,0.0,0.0,0
R_EX_zn2_e,1,0,0.0,128.0,0.0,0
R_3GMPt6,6,115,3.861684100326505e-06,0.04076763548610697,1.574317297646059e-07,0
R_3PGt6,6,116,8.562794916626723e-06,0.028146071549114002,2.4100903838376545e-07,0
R_ABTt_1,0,0,0.0,0.0,0.0,0
R_F6Pt6_2,186,6,0.0006854677905698425,0.0030511974226583197,2.0914975559019964e-06,0
R_EX_hg2_e,0,0,0.0,0.0,0.0,0
R_EX_his__L_e,0,0,0.0,0.0,0.0,0
R_EX_hqn_e,0,0,0.0,0.0,0.0,0
R_EX_hxan_e,0,0,0.0,0.0,0.0,0
R_PHEt2r,6,121,3.775171921543897e-05,0.027634944483190878,1.0432666646636662e-06,0
R_ACACt2,6,115,5.471891853584758e-05,0.02460616679048537,1.3464228360880471e-06,0
R_EX_icit_e,0,0,0.0,0.0,0.0,0
R_2S6HCCi,506,12,0.0018000324670398862,0.0005327429236856979,9.589545592200086e-07,1
R_26DPAi,19,115,6.937219322270921e-05,0.03694576248742423,2.5630085740379156e-06,0
R_3AMBAt2,6,114,3.327068373557055e-06,0.04317511153222397,1.4364654810366084e-07,0
R_FDH,30,19,0.0002275604000307406,0.05938332887006471,1.3513294072828952e-05,0
R_FDMO_1,7,365,0.0002121137513131518,0.0013527793792851215,2.869431088392441e-07,0
R_EX_ile__L_e,0,0,0.0,0.0,0.0,0
R_AAMYL_1,0,2,0.0,0.49593495934959353,0.0,1
R_EX_inost_e,0,0,0.0,0.0,0.0,0
R_EX_ins_e,0,0,0.0,0.0,0.0,0
R_EX_istnt_e,0,0,0.0,0.0,0.0,0
R_ABTA,8,12,4.960486327984966e-05,0.25182119637382533,1.2491556017091779e-05,0
R_EX_k_e,1,0,0.0,129.0,0.0,0
R_EX_lac__L_e,1,0,0.0,135.0,0.0,0
R_EX_lanth_e,0,0,0.0,0.0,0.0,0
R_FBA,2,9,3.4953383617911534e-05,0.28705106139707476,1.003340586694063e-05,0
R_EX_lcts_e,0,0,0.0,0.0,0.0,0
R_FBA2,1,7,6.017938622251327e-06,0.5535780153949953,3.3313985192747815e-06,0
R_FBP,79,26,0.00018836853424105887,0.0259823606305091,4.8942591880915935e-06,0
R_FCLT_2,2,117,2.390194887285391e-06,0.03821061051413931,9.133080589094918e-08,0
R_FDMO1,7,365,0.00021211375131315185,0.0013527793792851215,2.8694310883924416e-07,0
R_FDMO2_1,7,365,0.00021211375131315185,0.0013527793792851215,2.8694310883924416e-07,0
R_FDMO3_1,7,365,0.00021211375131315185,0.0013527793792851215,2.8694310883924416e-07,0
R_AB6PGH,78,3,0.0001922910917753848,0.026941525897744456,5.180615428972085e-06,0
R_ABUTD,91,116,0.0003688579067578752,0.011629735072045656,4.289719734823408e-06,0
R_MACCOAT,43,27,0.00023066127793358555,0.03151681109829304,7.269707924323685e-06,0
R_ACACT2r,8,33,2.5561901864208942e-05,0.047926158284699906,1.2250837548020433e-06,0
R_ACACT3r,8,33,3.168351107574608e-05,0.04792590311182327,1.5184608820585862e-06,0
R_ACACT4r,7,33,1.790345298510868e-05,0.04928359003558752,8.823464371395118e-07,0
R_ACACT5r_1,7,33,1.790345298510868e-05,0.049283590035587535,8.82346437139512e-07,0
R_ACACT6r_1,7,33,1.790345298510868e-05,0.04928359003558752,8.823464371395118e-07,0
R_ACACT7r,8,33,3.170743927181657e-05,0.04808155125423174,1.524542866488289e-06,0
R_FDMO4_1,8,365,0.000536293013539129,0.0012257816424852217,6.573781309893428e-07,0
R_FDMO5_1,7,365,0.0002121137513131518,0.0013527793792851215,2.869431088392441e-07,0
R_FDMO6_1,7,365,0.0002121137513131518,0.0013527793792851215,2.869431088392441e-07,0
R_ACACT1r,7,33,1.7877903076881547e-05,0.04928411568151964,8.810966433840261e-07,0
R_ACCOAC,11,139,0.00034222159255519645,0.01686150947450084,5.770372625248212e-06,0
R_EX_leu__L_e,0,0,0.0,0.0,0.0,0
R_ACGApts,4,9,1.8004339270951236e-06,0.9503113765251725,1.7109728436003889e-06,0
R_ACGK,5,4,7.409996721164435e-05,2.426240548884251,0.00017978434511988498,0
R_FE2abc,79,141,0.0011511796057433145,0.009373648431164956,1.0790752905364912e-05,0
R_EX_lipt_e,0,0,0.0,0.0,0.0,0
R_ACGS,34,146,0.0021886316970175517,0.0034063981858865407,7.455351042294369e-06,0
R_EX_lys__L_e,1,0,0.0,122.0,0.0,0
R_FOLD3,2,4,9.821841780088344e-07,4.073483405921158,4.0009109506773005e-06,0
R_ACMANAt2,6,115,3.7012993822956705e-06,0.040822968412479864,1.5109802776858739e-07,0
R_ACNAMt2,6,114,3.327068373557055e-06,0.04317511153222397,1.4364654810366084e-07,0
R_EX_madg_e,0,0,0.0,0.0,0.0,0
R_ACNPLYS,82,24,3.7972434120173716e-05,0.0259902802230104,9.869142035331162e-07,0
R_EX_mal__D_e,0,0,0.0,0.0,0.0,0
R_ALLTNt2r,6,115,3.861684100326505e-06,0.04170452087794874,1.6104968518610944e-07,0
R_EX_mal__L_e,0,0,0.0,0.0,0.0,0
R_ACt2r,6,116,5.619809607223049e-06,0.030651437003757886,1.7225524014891064e-07,0
R_ADEt2,6,115,2.3470094368766484e-05,0.03061643428888364,7.18570601995237e-07,0
R_ACKr,12,4,0.0009076563604165863,0.07598805335403026,6.897103994246049e-05,0
R_ACLDC,503,5,8.4155892671723e-05,0.0005963882795777387,5.0189588046817704e-08,0
R_ALLTAHr,78,2,0.0,0.05956801040199352,0.0,0
R_EX_malt_e,0,0,0.0,0.0,0.0,0
R_AMPt6,6,118,1.0289390693833975e-05,0.03280168666629613,3.375093695262454e-07,0
R_ACODA_1,77,4,0.0003211292336918825,0.03763024272743034,1.2084171010699238e-05,0
R_ACOAD20,6,265,0.00010919870670035357,0.0020141578632325687,2.1994343375534413e-07,0
R_EX_malttr_e,0,0,0.0,0.0,0.0,0
R_EX_man1p_e,0,0,0.0,0.0,0.0,0
R_ACONT,9,1,7.523460170931452e-07,1.315652448049287,9.898258791687273e-07,0
R_ACOAD2,515,92,0.002383283349989082,0.00046983259893460774,1.1197442103229488e-06,0
R_EX_man6p_e,0,0,0.0,0.0,0.0,0
R_ACOAD1,515,93,0.0024590291342133793,0.0004684498185048191,1.15193175162032e-06,0
R_ACOADH2,6,265,0.00010906429109712923,0.0020143082713779395,2.1968910366891876e-07,0
R_ARABDI,1,1,0.0006447465664839562,0.49596774193548393,0.0003197734986997041,0
R_ARAB_Dt,0,1,0.0,2.0,0.0,1
R_ACOTA,6,12,4.45023306347386e-05,0.3020120335601037,1.3440239373161504e-05,0
R_ARGKr,6,117,0.000305032722956909,0.02151022138409992,6.561321400197931e-06,0
R_EX_man_e,0,0,0.0,0.0,0.0,0
R_ARGPt6,6,114,3.327068373557055e-06,0.04317511153222397,1.4364654810366084e-07,0
R_ACPS1,43,115,0.0014803197785090388,0.010347718384797769,1.531793218745774e-05,0
R_EX_3ump_e,0,0,0.0,0.0,0.0,0
R_EX_mbdg_e,0,0,0.0,0.0,0.0,0
R_APATi,84,33,0.0003447489032398947,0.011695262448324336,4.03192890216254e-06,0
R_EX_melib_e,0,0,0.0,0.0,0.0,0
R_EX_meoh_e,2,0,0.0,1.25,0.0,0
R_EX_met__D_e,0,0,0.0,0.0,0.0,0
R_APRAUR,507,14,0.0002966644885726144,0.0005722699439002516,1.697721702326469e-07,0
R_APSR,2,118,0.00016568027504562896,0.033895076221839335,5.615745551126899e-06,0
R_ACPpds,78,115,0.00010106305469268386,0.014089752917480188,1.4239534697057022e-06,0
R_ACS,54,30,0.0021453174556356792,0.008959715391149274,1.9221433826160198e-05,0
R_EX_met_L_ala__L_e,0,0,0.0,0.0,0.0,0
R_ALKP,83,24,0.00014221784846210993,0.011341847788739654,1.6130131900992926e-06,0
R_APTA1i,28,15,0.0001864420230007302,0.027024192786652138,5.038445173105164e-06,0
R_EX_met__L_e,1,0,0.0,129.0,0.0,0
R_ALCD19_L,506,15,0.0009421542150848592,0.0005418121902743511,5.104706388513396e-07,0
R_ACS2,47,9,4.927058980960854e-05,0.0339300325106624,1.6717527140595293e-06,0
R_ACTD2,63,135,0.002041339366196959,0.007938609414698627,1.620539591108611e-05,0
R_ACTNabc,80,141,0.0001347583233148976,0.009477609080284418,1.277186708693177e-06,0
R_ACTNabc1,82,141,0.0009079376673314918,0.0030304022603683395,2.75141635935491e-06,1
R_ALCD2y,43,118,0.001069483399364399,0.020113322636892354,2.1510864666216552e-05,0
R_ADADir,5,119,4.819882149194807e-05,0.024614484293567506,1.1863891345820198e-06,0
R_EX_metox__R_e,0,0,0.0,0.0,0.0,0
R_ADNK1,6,121,9.499792865718437e-05,0.029238997548759308,2.777644203144625e-06,0
R_ADCL,1,119,8.705212742517418e-05,0.018876165913574813,1.643210400407244e-06,0
R_ADD,572,5,0.001326613479023033,0.0004827477197511112,6.404196319894577e-07,0
R_ALLTN,79,115,0.000164598240796454,0.013106620721027683,2.1573267134675083e-06,0
R_ALTRH,0,266,0.0,0.002108472004771034,0.0,0
R_EX_metox_e,0,0,0.0,0.0,0.0,0
R_ARABRr,506,13,0.0002346533247573197,0.0005764443174896298,1.352645756364056e-07,0
R_ARAI,2,1,1.6385212981053426e-06,15.919335705812575,2.6084170605662748e-05,0
R_ARBTpts,4,9,1.8004339270951234e-06,0.9503113765251725,1.7109728436003887e-06,0
R_ADCS,4,12,0.0006600288238334198,0.28596887687032085,0.0001887477014536819,1
R_ADK1,41,4,0.0007072916133600149,0.028768121176922203,2.0347450840561715e-05,0
R_EX_mg2_e,1,0,0.0,5.0,0.0,0
R_AMAA,77,20,0.0014210023910012162,0.019964233996535272,2.8369224243584387e-05,0
R_ADK2,40,7,0.0013568410306585678,0.016414459257253496,2.2271811816314904e-05,0
R_AMAOTr,2,1,4.276925814155598e-07,21.68091864158319,9.272768061279447e-06,0
R_EX_mn2_e,0,0,0.0,0.0,0.0,0
R_AMMQT7,14,18,0.0001192268635297974,0.2335714587343815,2.784799243497981e-05,0
R_ANPRT,3,4,0.000673828663670792,0.2677194182370461,0.0001803970178293906,1
R_ADMDC,503,5,0.0009068773631691032,0.0005951727666776121,5.397487092746527e-07,0
R_EX_mnl_e,0,0,0.0,0.0,0.0,0
R_ADNt2,6,116,5.67146987141505e-06,0.039766348468943905,2.2553364723780736e-07,0
R_ADPDA,78,3,0.0003604502031377607,0.02249220902439577,8.10732131186043e-06,0
R_ADPRDP,77,122,0.00128856905260848,0.006334791797442592,8.16281666490257e-06,0
R_ANS,4,130,0.00011966874144768895,0.013199271907450563,1.5795402571904455e-06,0
R_ANTIMt1,0,1,0.0,1.0,0.0,1
R_EX_mobd_e,0,0,0.0,0.0,0.0,0
R_AOXSr,504,36,0.001441545510126711,0.00045265435605542823,6.525218546110002e-07,0
R_ARBabc,80,140,0.0010490859037789449,0.004323948699914224,4.536193629743307e-06,0
R_ARBt2r,7,115,0.0003662622660803829,0.01055808077293676,3.867026589355539e-06,0
R_ARGDC,503,4,5.604793509643883e-05,0.0005671043957769558,3.178503036741198e-08,0
R_ADPT,7,6,0.00044620265002373117,0.6421321123005952,0.00028652105017386173,0
R_ADSK,4,118,0.0001803552693005048,0.039547501863463126,7.132600348747107e-06,0
R_ADSL2r,1,2,1.5198685583295106e-06,1.2409379531023446,1.8860625777580343e-06,0
R_ADSL1r,1,5,1.1846933307120377e-06,2.3323613234922345,2.7631329047519516e-06,0
R_ADSS,5,141,0.0009603765808496039,0.011045193786925872,1.0607545443909157e-05,1
R_AGDC,78,3,2.7711494904577476e-05,0.033912189378939576,9.397574631775504e-07,0
R_ARGN_1,80,3,0.00030104939152962194,0.027714475964747586,8.343426125749593e-06,0
R_ARGSL,1,5,4.0709575932802993e-07,3.7938705412791127,1.5444686087942643e-06,0
R_ARGSS,7,121,0.0006932317114971921,0.016773642653386225,1.1628021004649235e-05,1
R_AGMT,78,2,9.133785376592524e-05,0.05859406635737897,5.3518562645012e-06,0
R_AGPATr_BS,10,34,0.00018687752347727136,0.045658680093848665,8.532581061179426e-06,0
R_EX_mops_e,0,0,0.0,0.0,0.0,0
R_AGPR,228,117,0.003079868654693588,0.001729132278495026,5.325500304355735e-06,0
R_AHCYSNS,80,3,0.00012766267028833562,0.0353995020832892,4.519194962830199e-06,0
R_ASNt2r,6,117,5.195689860840789e-06,0.038242881846807526,1.9869815346079013e-07,0
R_EX_mso3_e,0,0,0.0,0.0,0.0,0
R_ASPt2r,6,126,0.0002486542621787853,0.012295353655494662,3.057292091434256e-06,0
R_AHMMPS_1,78,51,0.0005722934987967706,0.007553313927354406,4.322712454996029e-06,0
R_AHSERL3,1,2,2.298331015484305e-07,3.4496919917864473,7.92853409859062e-07,0
R_AHSERL4,2,122,0.00011898680423379886,0.024686515230616206,2.9373695549600245e-06,0
R_EX_na1_e,3,0,0.0,17.037547030759086,0.0,0
R_AICART,3,1,0.0003012032300520905,0.7150587519170509,0.0002153780057544322,0
R_AKGDH,66,21,0.0015575142847899233,0.01655290793602185,2.5781390565166515e-05,0
R_EX_nac_e,0,0,0.0,0.0,0.0,0
R_AIRC1,122,140,0.0058798435567482075,0.0025991514300411404,1.5282603788940287e-05,0
R_ATPM,79,139,0.00012571306090057444,0.009803828641076874,1.2324693070144932e-06,0
R_BIOMASS_BS_10,315,139,0.023335562751253522,0.0002822651460342501,6.586816027773982e-06,0
R_EX_nh4_e,0,0,0.0,0.0,0.0,0
R_BTDt6_RR,6,115,5.866351580494716e-06,0.04124696112262144,2.419691755722944e-07,0
R_CHORt2,6,118,0.001434437131071614,0.01056982845102938,1.5161754399213706e-05,0
R_ALAALAr,5,140,0.000258410533758025,0.014235607499029846,3.678630932194046e-06,0
R_AKGt2r,6,125,0.0002483413579178664,0.010904729696858205,2.7080953806450505e-06,0
R_EX_ni2_e,0,0,0.0,0.0,0.0,0
R_AKP1,78,138,0.0007586910002446277,0.005757547064226196,4.3681991411132925e-06,1
R_ALAD_L,93,122,0.0003009707258758853,0.011353032137971461,3.4169303234575247e-06,0
R_ALAR,2,4,3.366578105687619e-06,3.7580444780246114,1.2651750259917912e-05,0
R_ALATA_L,8,19,0.00015330880978729454,0.16456479195337104,2.522923238726506e-05,0
R_CITRt2r,6,115,6.310703886110176e-06,0.04115257341577909,2.597017049783914e-07,0
R_CMPt6,6,117,5.402037275218811e-06,0.03314543424518369,1.7905287129579636e-07,0
R_CO2t,0,3,0.0,25.763573128317773,0.0,0
R_DALAt2r,7,118,0.0006537285069379713,0.014461536870694416,9.453918906507483e-06,0
R_ARSNAt1,0,1,0.0,1.0,0.0,1
R_ALAt2r,6,133,0.00013172585328356855,0.014208843257115928,1.871672002216075e-06,0
R_EX_no2_e,1,0,0.0,122.99999999999999,0.0,0
R_ALCD19y,507,15,0.0009548565314057291,0.0005223430889536717,4.987627101220572e-07,0
R_ARSt1,0,1,0.0,1.0,0.0,1
R_ARGabc,79,142,0.0001882756202815925,0.009229278412535196,1.7376481178715754e-06,0
R_EX_no3_e,0,0,0.0,0.0,0.0,0
R_ARGt2r,6,117,5.9018844052971775e-06,0.0377452752445803,2.227682513396381e-07,0
R_ARSENBabc,79,139,0.00012571306090057444,0.009803828641076874,1.2324693070144932e-06,0
R_CYSGLYt2ir,7,114,0.0001873886678331146,0.02460616679048537,4.6109168153484786e-06,0
R_CYSTabc,79,141,0.0001284479493779339,0.009276440431666939,1.1915397509741742e-06,0
R_ARSENBt2,6,114,3.327068373557055e-06,0.04317511153222397,1.4364654810366084e-07,0
R_EX_o2_e,0,0,0.0,0.0,0.0,0
R_ASAD,228,117,0.003004405581494687,0.0017816174652682817,5.352701456740442e-06,0
R_ASNN,79,16,0.0019573736601804703,0.01623310565341697,3.177425342892506e-05,0
R_ASNS1,83,132,0.0003475036242137999,0.007462444520386285,2.5932265163286455e-06,0
R_CYSabc,79,145,0.0009439301153210849,0.008841361979887457,8.345627833270623e-06,0
R_DEXTRINt2,7,115,0.0006479667117121604,0.011620652217365447,7.529795805236914e-06,0
R_ASP1DC,503,4,0.00019203663483167313,0.0005960032831334929,1.1445446484158486e-07,0
R_EX_orn__L_e,0,0,0.0,0.0,0.0,0
R_ASPCT,3,137,5.2702373812985155e-05,0.022257478882249843,1.1730219721869543e-06,0
R_ASPK,5,4,1.1764932600841074e-05,4.442885546647528,5.227024900955911e-05,0
R_DHAt,0,0,0.0,0.0,0.0,0
R_EX_pala_e,0,0,0.0,0.0,0.0,0
R_EX_4abut_e,0,0,0.0,0.0,0.0,0
R_ASPO6,7,118,0.0002844436989991599,0.029333361902214982,8.343689963547062e-06,0
R_ASPO1,83,10,0.0001419114150517284,0.03314938243973959,4.704275770114362e-06,0
R_ASPT,2,4,8.469416802991869e-07,3.8008489264157874,3.2190973763019474e-06,0
R_ASPTA,8,15,0.00010244532875861461,0.18072607507880578,1.8514542176702327e-05,0
R_EX_pep_e,0,0,0.0,0.0,0.0,0
R_ATPPRT,5,4,4.915208084822787e-05,3.0811755554115767,0.00015144619000717323,0
R_DADK,4,5,2.9451244634793005e-07,1.2860114146819306,3.787463677693377e-07,0
R_EX_phe__L_e,0,0,0.0,0.0,0.0,0
R_DADNt2,6,116,6.172266645357798e-06,0.03972432417122917,2.4518912109145836e-07,0
R_ATPS4r,262,520,0.041780098498619536,0.0002153699569755945,8.99817801608379e-06,0
R_BETALDHx,92,115,0.0004834042033036431,0.00907964360297058,4.389137882175013e-06,0
R_BG_CELLB,1,3,2.5960196086766173e-06,0.4921875,1.2777284011455227e-06,0
R_CYSS_2,3,8,8.675486327874192e-06,0.6395782661389168,5.548652503493654e-06,0
